Busname,Bustype,Departing_time,Reaching_time,Duration,Price,Seats_available,Star_rating,Route_links,Route_names
RSRTC - 189473,NON AC Seater / Sleeper 2+1,21:00,01:30,04h 30m,INR 302,37 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,23:00,02:45,03h 45m,INR 458,37 Seats available,"3.7
12",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
RSRTC - 189583,NON AC Seater / Sleeper 2+1,23:59,03:45,03h 46m,INR 302,37 Seats available,"4.3
14",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Bluecity Bus,Bharat Benz A/C Sleeper (2+1),19:25,23:55,04h 30m,INR 680,3 Seats available,4.3,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Jain travels regd,NON AC Seater/ Sleeper (2+1),19:25,23:36,04h 11m,INR 330,13 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Gajraj Travels,A/C Sleeper (2+1),19:30,23:59,04h 29m,INR 700,7 Seats available,4.5,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
M R Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),19:30,23:50,04h 20m,INR 1428,1 Seat available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Jain travels regd,NON AC Seater / Sleeper 2+1,19:40,23:50,04h 10m,INR 330,32 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Jain travels regd,AC Sleeper (2+1),20:00,00:30,04h 30m,INR 580,2 Seats available,"3.8
5",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
M R Travels,A/C Seater / Sleeper (2+1),22:00,02:15,04h 15m,INR 510,7 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Gajraj Travels,A/C Sleeper (2+1),22:00,03:10,05h 10m,INR 650,34 Seats available,4.5,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Tiger Travels,NON AC Seater / Sleeper 2+1,22:00,02:45,04h 45m,INR 400,36 Seats available,4.3,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,02:30,04h 30m,INR 500,10 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Shre Ganesh Travels,A/C Seater / Sleeper (2+1),22:45,03:15,04h 30m,500,16 Seats available,3.2,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,03:00,05h 00m,INR 400,48 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
FlixBus,VE A/C Sleeper (2+1),22:00,02:20,04h 20m,INR 156.25,8 Seats available,"4.5
22",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Chouhan Tour and Travel,A/C Seater / Sleeper (2+2),22:26,03:11,04h 45m,INR 700,33 Seats available,3.4,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Jain travels regd,AC Sleeper (2+1),22:30,02:35,04h 05m,INR 650,36 Seats available,"3.3
4",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Jakhar Travels And Cargo,Non A/C Seater / Sleeper (2+1),22:30,02:40,04h 10m,INR 400,24 Seats available,3.3,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Swagat Travels,A/C Seater / Sleeper (2+1),22:42,02:50,04h 08m,463,41 Seats available,3.3,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
M R Travels,A/C Seater / Sleeper (2+1),22:45,02:25,03h 40m,INR 510,13 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Jakhar Travels,A/C Seater / Sleeper (2+1),23:00,03:30,04h 30m,INR 410,12 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Tiger Travels,A/C Seater / Sleeper (2+1),23:15,03:45,04h 30m,INR 500,40 Seats available,4.3,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Shre Ganesh Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,04:15,04h 16m,700,34 Seats available,3.2,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),23:30,04:00,04h 30m,INR 600,6 Seats available,3.1,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Jakhar Travels,A/C Sleeper (2+1),23:39,04:30,04h 51m,INR 648,4 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Jakhar Travels And Cargo,A/C Sleeper (2+1),23:40,04:00,04h 20m,INR 650,14 Seats available,"4.3
5",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
RR Travels,A/C Seater / Sleeper (2+1),19:25,01:15,05h 50m,INR 350,41 Seats available,2.1,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Salasar vaishnav travels,Non A/C Seater / Sleeper (2+1),21:05,01:35,04h 30m,INR 450,40 Seats available,2.2,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Gorsiya Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:16,02:16,05h 00m,555,29 Seats available,2.0,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Jakhar Travels And Cargo,Non A/C Seater / Sleeper (2+1),21:45,03:45,06h 00m,INR 400,31 Seats available,"2.0
4",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Pooja Paraswnath Travels,A/C Seater / Sleeper (2+1),22:00,03:34,05h 34m,INR 500,32 Seats available,2.3,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Laxmi traveller,A/C Seater / Sleeper (2+1),22:00,02:41,04h 41m,INR 500,40 Seats available,2.2,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Gorsiya Travels,A/C Seater / Sleeper (2+1),23:40,04:15,04h 35m,555,38 Seats available,"2.0
6",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
bhaiya travels,A/C Sleeper (2+1),19:30,00:15,04h 45m,INR 2380.95,30 Seats available,3.3,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Chouhan travels and Cargo,A/C Seater / Sleeper (2+1),22:35,03:20,04h 45m,INR 761.9,32 Seats available,3.4,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Shree Ganesh Travels,A/C Sleeper (2+1),23:55,04:30,04h 35m,INR 800,25 Seats available,3.5,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,20:30,23:45,03h 15m,INR 424,3 Seats available,"2.8
11",https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
RSRTC - 190584,Express Non AC Seater 2+3,20:50,01:10,04h 20m,INR 211,42 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
RSRTC - 172923,Express Non AC Seater 2+3,21:15,01:30,04h 15m,INR 211,42 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
RSRTC - 190951,Express Non AC Seater 2+3,21:20,01:30,04h 10m,INR 211,42 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
RSRTC - 163969,Express Non AC Seater 2+3,22:30,02:15,03h 45m,INR 211,42 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
RSRTC - 195766,Express Non AC Seater 2+3,22:45,03:00,04h 15m,INR 211,42 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,22:45,02:15,03h 30m,INR 424,20 Seats available,"3.5
7",https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
RSRTC - 183580,Semi Deluxe Non AC Seater 2+2,23:35,03:15,03h 40m,INR 230,35 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
RSRTC - 192277,Semi Deluxe Non AC Seater 2+2,23:55,04:00,04h 05m,INR 230,35 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Jain travels regd,NON AC Seater / Sleeper 2+1,19:30,23:00,03h 30m,INR 350,3 Seats available,3.8,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:20,23:59,02h 39m,INR 500,12 Seats available,"3.9
4",https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Jain travels regd,NON AC Seater/ Sleeper (2+1),21:45,01:15,03h 30m,INR 300,20 Seats available,3.8,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Jain travels regd,NON AC Seater / Sleeper 2+1,22:55,01:45,02h 50m,INR 350,40 Seats available,3.8,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Sagwan Travels,A/C Seater / Sleeper (2+1),23:30,02:43,03h 13m,450,37 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Dashmesh Travels,A/C Seater / Sleeper (2+1),23:30,03:00,03h 30m,555,28 Seats available,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Mahaveer Travel Company,A/C Seater / Sleeper (2+1),23:45,03:30,03h 45m,INR 600,36 Seats available,3.1,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
AMIT TRAVELS REGD.,NON A/C Sleeper (2+1),20:15,00:40,04h 25m,INR 600,36 Seats available,2.5,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Ashok Travels Ajmer,Non A/C Seater / Sleeper (2+1),20:30,23:59,03h 29m,380,42 Seats available,1.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Shree Mahaveer Nakoda Travels,NON A/C Sleeper (2+2),20:40,01:15,04h 35m,INR 394,38 Seats available,2.3,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
RR Travels,A/C Seater / Sleeper (2+1),21:20,00:55,03h 35m,INR 500,41 Seats available,2.1,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Om Travels,NON AC Seater / Sleeper 2+1,22:10,01:45,03h 35m,INR 450,33 Seats available,2.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
NTC Travels,A/C Seater / Sleeper (2+1),23:36,03:06,03h 30m,540,36 Seats available,2.8,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),23:45,03:15,03h 30m,415,26 Seats available,2.3,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Jain travels regd,NON A/C Sleeper (2+1),20:10,23:10,03h 00m,INR 1400,30 Seats available,3.8,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
bhaiya travels,NON A/C Sleeper (2+1),21:10,00:40,03h 30m,INR 1000,4 Seats available,3.3,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Jain Travels Regd Udaipur,A/C Seater / Sleeper (2+1),21:15,00:25,03h 10m,INR 900,40 Seats available,3.1,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Pandit Travels,NON AC Seater / Sleeper 2+1,21:45,01:15,03h 30m,INR 1500,1 Seat available,4.0,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Nandu Travels,NON A/C Sleeper (2+1),22:04,02:03,03h 59m,INR 900,18 Seats available,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Rishabh travels,Bharat Benz A/C Sleeper (2+1),22:15,01:25,03h 10m,1350,1 Seat available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
V k jain travels,A/C Seater / Sleeper (2+1),22:20,02:20,04h 00m,INR 800,38 Seats available,3.0,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Jain travels regd,NON AC Seater/ Sleeper (2+1),22:21,01:57,03h 36m,INR 700,6 Seats available,3.8,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),22:30,01:40,03h 10m,INR 1200,14 Seats available,3.1,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Shre Ganesh Travels,A/C Seater / Sleeper (2+1),22:30,02:00,03h 30m,800,38 Seats available,3.2,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
NS Travels,A/C Sleeper (2+1),22:50,01:30,02h 40m,INR 1200,36 Seats available,3.5,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
M R Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),22:55,02:00,03h 05m,INR 1428,3 Seats available,3.8,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Jain travels regd,AC Sleeper (2+1),23:00,02:15,03h 15m,INR 1200,36 Seats available,3.8,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Gajraj Travels,A/C Sleeper (2+1),23:00,02:00,03h 00m,INR 700,4 Seats available,4.5,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
bhaiya travels,A/C Sleeper (2+1),23:15,02:20,03h 05m,INR 2380.95,30 Seats available,3.3,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
New marudhar and rajswer travelsp,NON AC Seater / Sleeper 2+1,23:45,04:32,04h 47m,900,43 Seats available,4.8,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
NS Travels,A/C Sleeper (2+1),23:50,02:40,02h 50m,1350,32 Seats available,3.5,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Suraj Travel And Cargo Services,Bharat Benz A/C Seater /Sleeper (2+1),23:55,02:45,02h 50m,INR 1333.33,25 Seats available,3.3,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Jay Dwarkadhish Tours and Cargo,NON AC Seater / Sleeper 2+1,20:45,00:00,03h 15m,INR 3000,34 Seats available,New,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Ankit Travels,A/C Seater / Sleeper (2+1),22:10,01:40,03h 30m,INR 999,38 Seats available, ,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Jain travels regd,A/C Seater / Sleeper (2+1),22:15,04:30,06h 15m,INR 460,26 Seats available,"4.3
253",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Raj Travel,A/C Sleeper (2+1),22:30,05:30,07h 00m,INR 550,15 Seats available,"4.2
146",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Kalpana Travels,NON AC Seater / Sleeper 2+1,22:00,04:54,06h 54m,INR 300,11 Seats available,"4.0
120",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Gajraj Travels,A/C Sleeper (2+1),22:30,05:00,06h 30m,INR 550,18 Seats available,"4.2
15",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,04:30,06h 30m,INR 457,9 Seats available,"4.0
222",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,04:00,06h 00m,INR 350,32 Seats available,"3.5
72",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Jain travels regd,NON AC Seater / Sleeper 2+1,22:15,04:30,06h 15m,INR 360,24 Seats available,"3.2
25",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Kamlesh Travels,A/C Seater / Sleeper (2+1),20:30,02:45,06h 15m,INR 500,31 Seats available,3.5,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Chandra Travels (Apex Chandra Pvt Ltd),NON AC Seater / Sleeper 2+1,22:30,04:30,06h 00m,INR 350,17 Seats available,"3.4
4",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Ashok Travels,Non A/C Seater / Sleeper (2+1),23:15,05:30,06h 15m,675,20 Seats available,3.4,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Rishabh Travels Milan,A/C Seater / Sleeper (2+1),20:25,02:15,05h 50m,INR 650,9 Seats available,"3.3
15",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Shrinath travel agency,AC Sleeper (2+1),21:15,03:30,06h 15m,INR 700,5 Seats available,"3.2
12",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Ravi Travels,Non A/C Seater / Sleeper (2+1),23:15,06:00,06h 45m,INR 400,28 Seats available,"2.5
17",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Lake City Travels,NON AC Seater / Sleeper 2+1,22:45,05:20,06h 35m,INR 350,25 Seats available,"1.3
5",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Jain travels regd,NON AC Seater / Sleeper 2+1,23:15,06:30,07h 15m,INR 350,22 Seats available,"2.6
13",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Ravi Travels,Non A/C Seater / Sleeper (2+1),21:30,04:15,06h 45m,INR 400,19 Seats available,2.5,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
M R Travels,NON A/C Seater/ Sleeper (2+1),23:30,06:00,06h 30m,INR 360,6 Seats available,"2.6
39",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
RSRTC - 190961,NON AC Seater / Sleeper 2+1,20:40,04:40,08h 00m,INR 448,9 Seats available,"4.4
13",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
RSRTC - 163517,Express Non AC Seater 2+3,21:05,05:00,07h 55m,INR 356,34 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
RSRTC - 178948,Super Luxury Volvo AC Seater Pushback 2+2,22:31,04:45,06h 14m,INR 740,13 Seats available,"4.2
45",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
RSRTC - 170972,Super Luxury Volvo AC Seater Pushback 2+2,23:59,06:15,06h 16m,INR 740,10 Seats available,"4.4
43",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
M R Travels,A/C Seater / Sleeper (2+1),23:35,06:10,06h 35m,INR 918,10 Seats available,"4.2
204",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Jain travels regd,A/C Seater / Sleeper (2+1),22:05,05:05,07h 00m,INR 450,3 Seats available,"4.2
471",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
M R Travels,A/C Seater / Sleeper (2+1),22:15,05:30,07h 15m,INR 510,1 Seat available,"4.3
338",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Jain travels regd,A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,INR 450,1 Seat available,"4.1
249",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Shree Paras Travels,NON AC Seater / Sleeper 2+1,21:00,05:30,08h 30m,379,10 Seats available,"3.7
33",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Jain travels regd,AC Sleeper (2+1),21:45,05:00,07h 15m,INR 571,6 Seats available,"3.8
85",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Gayatri Travels,NON AC Seater / Sleeper 2+1,22:00,05:30,07h 30m,360,22 Seats available,"3.8
23",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),21:00,03:40,06h 40m,INR 500,3 Seats available,"3.3
19",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
R.S.Sodha Travels,A/C Seater / Sleeper (2+1),21:50,03:10,05h 20m,INR 700,10 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Gorsiya Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:45,02:00,06h 15m,1388,1 Seat available,"3.0
7",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Jakhar Travels,A/C Seater / Sleeper (2+1),21:00,04:00,07h 00m,INR 1100,2 Seats available,"3.6
52",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Chouhan travels and Cargo,A/C Seater / Sleeper (2+1),20:20,03:30,07h 10m,INR 700,11 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Jain Shiv Shankar Travels,NON A/C Seater/ Sleeper (2+1),20:40,03:50,07h 10m,INR 400,12 Seats available,"1.7
8",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Geetanjali Travels,NON AC Seater / Sleeper 2+1,23:00,06:05,07h 05m,INR 400,27 Seats available,"2.1
14",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),21:00,03:55,06h 55m,INR 700,10 Seats available,2.9,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
BG Travels,A/C Seater / Sleeper (2+1),21:30,05:25,07h 55m,925,6 Seats available,"1.1
8",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Kalpana Travels Pvt. Ltd.,A/C Seater / Sleeper (2+1),20:15,03:00,06h 45m,INR 600,16 Seats available,"2.4
6",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Swagat Travels,A/C Seater / Sleeper (2+1),20:00,03:50,07h 50m,648,21 Seats available,"2.6
11",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Shre Ganesh Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:30,05:45,06h 15m,600,3 Seats available,"2.3
17",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
RSRTC - 168785,Express Non AC Seater 2+3,21:00,23:15,02h 15m,INR 129,42 Seats available,4.0,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
RSRTC - 188344,Express Non AC Seater 2+3,21:00,23:00,02h 00m,INR 129,42 Seats available,4.0,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
RSRTC - 177523,Express Non AC Seater 2+3,21:10,23:15,02h 05m,INR 129,42 Seats available,4.0,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
RSRTC - 171167,Express Non AC Seater 2+3,21:20,23:00,01h 40m,INR 129,42 Seats available,4.0,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
RSRTC - 168794,Express Non AC Seater 2+3,21:50,00:15,02h 25m,INR 129,42 Seats available,4.0,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
RSRTC - 195158,Express Non AC Seater 2+3,22:15,23:59,01h 44m,INR 129,42 Seats available,4.0,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
RSRTC - 178042,Express Non AC Seater 2+3,23:40,11:59,12h 19m,INR 129,42 Seats available,4.0,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,22:30,03h 00m,270,40 Seats available,3.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rishabh travels,AC Sleeper (2+1),20:04,23:31,03h 27m,370,16 Seats available,3.7,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Dashmesh Travels,A/C Seater / Sleeper (2+1),21:00,23:00,02h 00m,370,30 Seats available,3.6,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Vijay Travels Kota,NON AC Seater / Sleeper 2+1,20:00,22:15,02h 15m,INR 250,32 Seats available,2.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
